id,category,headline,content
0,1, S.Korea's Economy Thripped Back to Its Decade of Lowest Unemployment ,"['&lt;p&gt;A growing number of South Korean adults are unemployed, but many people are working from home because the government is focused on improving education and social security and has not stepped up the enforcement of those measures, according to a survey released Friday by South Korea’s National Bureau of Statistics.&lt;p&gt;&lt;p&gt;In December, 14.4% of all South Korean adults reported being unemployed, compared to 12.3% in November, and 18.6% in October. That followed a decrease of 8.2% in November, the most since October 2018, when 16.0% of the population reported being unemployed.&lt;p&gt;&lt;p&gt;The unemployment rate stood at 5.0%, well below the national average of 5.2%, which was 11.8% in November. The rate of layoffs, however, remains relatively high. The median jobless rate for the region is 3.7%, well below the median for almost all other countries, and at an average rate of 4.5%.&lt;p&gt;&lt;p&gt;Although the country’s public sector is still struggling under the state’s emergency relief package, public sector workers such as teachers and school administrators have remained at home, driving down the unemployment rate. The number of public sector employees working from home rose to 17.1% from 14.3% in December.&lt;p&gt;&lt;p&gt;The median number of people working from home, based on data collected by the Korean Labour Department, fell to 49.3% from 49.2% in November.&lt;p&gt;']"
0,1, Binance Raises $12M in Seed Round for Crypto Fund ,['&lt;p&gt;Digital asset fund Binance has raised $12 million in a Series B funding round.&lt;p&gt;&lt;p&gt;See also: Binance Raises $12M in Seed Round for Crypto Fund&lt;p&gt; ']
0,1, Ethereum Startup Binance Raises $2M From New Investors ,"['&lt;p&gt;Binance has announced it has secured $2 million in funding from new investors in the decentralized finance (DeFi) space.&lt;p&gt;&lt;p&gt;The company, founded in 2018, has built a reputation for building blockchain-based services, with a strong focus on decentralized applications (dapps) and blockchains.&lt;p&gt;&lt;p&gt;Launched in May, Binance has been building decentralized applications (dapp) since 2017, with notable efforts in blockchain tech like DeFiX and DeFiX Pro, and has been steadily building out its product suite as it has moved in and out of its own internal roadmap.&lt;p&gt;&lt;p&gt;“We believe the ecosystem is rapidly evolving and we’re excited to lead this evolution with Binance,” Binance CEO Pavel Durov told CoinDesk in a phone interview. “With the growth in the ecosystem and the opportunity to take the world’s largest decentralized finance (DeFi) project forward, we’re excited to join Binance’s growing and enthusiastic community.”&lt;p&gt;&lt;p&gt;Launched in May 2018, Binance initially focused on Ethereum’s ERC-20 standard, but its team quickly grew to include several other projects that had less technical chops.&lt;p&gt;&lt;p&gt;In 2018, Binance raised $2 million in a Series A round led by Digital Currency Group and Polychain Capital, led by Blockstream Capital.&lt;p&gt;']"
0,1, Gemini Adds Crypto and EOS Tokenization to Enterprise Blockchain Services ,['&lt;p&gt;Digital asset manager Lemniscap announced Monday it has added crypto tokenization and ether trading to its Enterprise Blockchain Services (EOS) offering.&lt;p&gt;&lt;p&gt;Read more: Lemniscap: Digital Asset Manager Lemniscap Adds USD Stake in DeFi &lt;p&gt; ']
0,1, Fidelity Digital Assets’ Latest DeFi Market Test Hits $1B Over First 3 Months ,['&lt;p&gt;Fidelity Digital Assets (FDAS) says its latest test of its “fintech liquidity platform” – a $1 billion seed round – has gone live.&lt;p&gt;&lt;p&gt;See also: Fidelity Buys NYSE Crypto Hedge Fund Gemini in Bid to Become First Crypto Custodian&lt;p&gt; ']
0,1, Cleveland Chiefs Take Back $40M From Players Who Donate Crypto to Bitcoin Foundation ,"['&lt;p&gt;The Cleveland Chiefs won an unexpected victory on Thursday when they were rewarded with another $40 million in bitcoin (BTC) donations. &lt;p&gt;&lt;p&gt;Announced Thursday, the clubs are using bitcoin to support the $9.3 million a year the NFL Players Association (PPA) is providing in grants and programs through the Foundation for International Development, or IFID. &lt;p&gt;&lt;p&gt;“The $40 million is huge. It means a lot to us, to get a first hand view of the impact that these funds have on the league, which is really the best part of this game,” Chiefs <PAD>  receiver Kelvin Benjamin said in a statement. “We are grateful for this funding and support. It’s just an incredible moment for the game.”&lt;p&gt;&lt;p&gt;In the first round of the 2018 draft, the Chiefs picked DE Cameron Fleming with the ninth pick, while the Cleveland Chiefs picked CB Josh Reynolds with the fifth pick.&lt;p&gt;&lt;p&gt;“The funds we’re giving to the PPA reflect the impact our players and clubs are having on the game today,” said Benoit Ehrhoff, CEO and founder of the IFID Program, in a press release. “These funds go a long way toward helping the clubs continue to grow.”&lt;p&gt;&lt;p&gt;Since the trade of wide receiver Josh Reynolds to the Chiefs last July, the PPA has used their funds to invest in programs supporting international development initiatives like UNICEF and the United Nations Development Program. &lt;p&gt;']"
0,1," Binance, Circle Back Crypto Trading for Customers in Asia ",['&lt;p&gt;Roughly a dozen or so cryptocurrencies from Asia are set to be rolled out to customers in Asia and the region as part of a wider push to push the cryptocurrency market to new heights.&lt;p&gt;&lt;p&gt;Also read: Circle to Offer Institutional Crypto Trading Services in India in May&lt;p&gt; ']
0,1," Binance-Backed DeFi Trading App Taps Ethereum, ERC-20 ",['&lt;p&gt;Tendermint-backed cryptocurrency trading app Tendermint has joined Tendermint’s payments network.&lt;p&gt;&lt;p&gt;See also: A New York State Trial of DeFi Trading Pits Bitcoin on the Ethereum Blockchain&lt;p&gt; ']
0,1, Coinbase Is Buying 10% of Amazon’s Revenue for a $100M Plan ,"['&lt;p&gt;Cryptocurrency exchange Coinbase is investing in 10% of Amazon’s revenue.&lt;p&gt;&lt;p&gt;UPDATE (Aug. 25, 13:00 UTC): This article has been updated to reflect Coinbase’s latest acquisition of 10% of Amazon’s revenue.&lt;p&gt;&lt;p&gt;UPDATE (Aug. 26, 14:00 UTC): This article has been updated with comments from Coinbase CEO Brian Armstrong, the investor, and details on a previous story.&lt;p&gt; ']"
0,1," China March jobs grow 0.3% y/y, jobless rate falls 4.2% ","['&lt;p&gt;BEIJING, April 13  - China’s labor market continued to expand on Thursday, its first full week of growth since April, boosted by robust job growth in the country’s manufacturing sector, as well as export-oriented services as the coronavirus pandemic, official data showed.&lt;p&gt;&lt;p&gt;Workers’ annual figure for January rose 4.2% on a year-on-year basis, official data showed.&lt;p&gt;&lt;p&gt;The pace of increase in January was 1.7% from a year earlier, when the country’s economy shrank 0.3%. (Reporting by Jia-Chia Liu, Editing by Paul Simao)&lt;p&gt; ']"
0,1, Ripple Acquires Blockchain Firm Binance as It Begins Trading Its Digital Assets ,['&lt;p&gt;Crypto lending platform Binance has announced it will acquire the Binance Digital Assets trading platform from blockchain venture capital firm R3 Capital.&lt;p&gt;&lt;p&gt;Also read: Ripple Launching Platform to Buy $500M of Digital Assets&lt;p&gt; ']
0,1," Sterling, Nasdaq Down by 20% on China's Dec. 31 RME DeFi Jump ","['&lt;p&gt;Crypto exchange Sterling, which filed for bankruptcy on Dec. 31, suffered its worst ever December loss as investors flocked to the Nasdaq Stock Exchange, which fell over 30% in January.&lt;p&gt;&lt;p&gt;The Nasdaq Composite index of crypto exchanges rose to a four-month high of 102.63, from 104.83 in December. That was the worst monthly gain on record, according to Bloomberg.&lt;p&gt;&lt;p&gt;The news comes after Nasdaq, which had more than 20% of its market value on Tuesday, posted a 20.0% jump, which helped the Nasdaq Composite Index fall below the 95% threshold necessary to be classified as a net loss.&lt;p&gt;&lt;p&gt;Sterling also experienced its biggest price gains since May 2016, when the index rose 11.5%. It then posted a 6.5% gain in December.&lt;p&gt;&lt;p&gt;A second round of Nasdaq DeFi jump, this time via the Polkadot protocol, came in at 0.95% for the month, according to Bloomberg.&lt;p&gt;&lt;p&gt;The Nasdaq DeFi Jump came on top of a Reuters poll showing it was the deepest of any exchange. Nasdaq saw a 35.3% loss on the year, which led the Reuters poll.&lt;p&gt;&lt;p&gt;It was Sterling’s third year in the Nasdaq Top 20 with a drop of 11.8%, following the April 10-12 loss of 9.8%.']"
0,1, Mentor-Pledging Startup DeFi Is Back at $30M and More With $5M in Funding ,"['&lt;p&gt;A decentralized finance (DeFi) platform, DeFi Hub, has raised $30 million for its capital markets funding round.&lt;p&gt;&lt;p&gt;The funding comes from angel investors and venture capital firms led by MicroStrategy, Citi Ventures, Bain Capital and Digital Currency Group (DCG).&lt;p&gt;&lt;p&gt;“While it may be the first time in DeFi history that a DeFi company raised money through a token sale, we believe that this technology, along with its potential, will be the catalyst for a future of DeFi that can transcend institutional markets,” DeFi Alliance CEO Alex DiFi said in a statement.&lt;p&gt;&lt;p&gt;See also: Bitcoin Core Dev Behind DeFi Startup ‘DeFi Project’ Gets $100K Fund From VCs&lt;p&gt;&lt;p&gt;The funding round also comes with a commitment to support “market infrastructure development,” DiFi said.&lt;p&gt;&lt;p&gt;Read more: $10M Funding Round Launches on Matic Network as DeFi Platform&lt;p&gt;&lt;p&gt;With the funding, DeFi Alliance intends to build a “unique user experience” for DeFi products, such as the ability to access liquidity via a decentralized exchange (DEX) or a regulated exchange (DX).&lt;p&gt;']"
0,1, Seychelles-based Antares Blockchain Adds Ripple Payment Services ,['&lt;p&gt;Seychelles-based Antares Blockchain has added the ability to make payments via Ripple payments network Ripple Payments.&lt;p&gt;&lt;p&gt;See also: Antares Blockchain Is Developing a Payment System for Central Banks&lt;p&gt; ']
0,1," China’s COVID-19 Risks to COVID-19 Resurgence, Economy ","['&lt;p&gt;China’s economic growth likely has reached the limit of the 2020 Lunar New Year, but a shortage of medicines and food imports has meant the country’s economy is less likely to return to pre-COVID-19 levels than it was in April.&lt;p&gt;&lt;p&gt;At its peak in March, China imported 6.4 million tonnes of COVID-19 products per day, down from a peak of 6.7 million tonnes in February 2020. That was in the midst of a massive coronavirus pandemic that has been crippling economic activity in a country that is under strict state-run quarantine.&lt;p&gt;&lt;p&gt;The situation has worsened since then, however, as demand for COVID-19 vaccines is running out, as well as the potential for a more widespread vaccine rollout.&lt;p&gt;&lt;p&gt;To meet demand, Chinese authorities are tightening quarantine rules and putting restrictions on outdoor activities. At a press conference on Friday, state-run Xinhua news agency said at least 1.3 million people in China were expected to return to their homes by March, an increase of 5.3%.&lt;p&gt;&lt;p&gt;By mid-year, China may have imported 1.75 million tonnes of COVID-19 per day, the Xinhua report said.&lt;p&gt;&lt;p&gt;Economy Minister Zhou Jianlin said the country will soon release a detailed timeline for COVID-19 vaccination plans.&lt;p&gt;']"
